Time,Case,DK-09,DK-10,DK-11,NL10131,NL10444,NL10633,NL10738,NO0001R,SE0014R,SE0020R,SE0022R
2018-01-01 00:00:00,MATCH_noBD,30.498590016,38.332411199999996,45.346617216,48.200732351999996,65.93622048,62.353784448,47.592171648000004,55.782833472,32.312682431999995,30.477037248000002,30.163302144
2018-01-01 01:00:00,MATCH_noBD,29.518549055999998,37.081537344000004,43.633172159999994,52.284168576000006,66.23592595199999,63.355378175999995,51.658731648,55.955458944,31.102474175999998,31.109793984,31.085801280000002
2018-01-01 02:00:00,MATCH_noBD,28.344329856,35.461623168,44.495892864,54.8578944,68.824088064,66.56653728,54.383326848,56.561579712000004,30.09356064,30.930052032,31.061808576
2018-01-01 03:00:00,MATCH_noBD,26.621328384,33.700192704,47.491320959999996,55.854608256,68.29909516800001,68.07380774399999,57.326092992,56.973725568000006,31.524379776,28.413868032,29.748716352
2018-01-01 04:00:00,MATCH_noBD,27.150997824,32.787249984,52.423244927999995,56.101651776,65.706256512,65.37076531199999,60.673888512,55.741964544,36.666951552,26.671753728,28.128598848
2018-01-01 05:00:00,MATCH_noBD,30.735873792,32.954995583999995,53.781882624,55.342018368,62.650846656,61.833671423999995,59.82316416,52.916721984000006,41.430926592,24.972541632,26.760201407999997
2018-01-01 06:00:00,MATCH_noBD,32.895217152,36.259685568,54.316431936,51.929564544,58.160144448,56.616884928,55.322905536,47.472411455999996,42.909731136,23.149096128,25.634170944
2018-01-01 07:00:00,MATCH_noBD,32.182552512,41.940669887999995,59.379095808,51.550154496000005,56.819602944,53.285152319999995,53.141399424,47.826202175999995,42.45590304,24.377603904,24.734647872
2018-01-01 08:00:00,MATCH_noBD,32.139853632,45.97652736,63.251884224,54.318261888,55.971725184,52.585704,54.222291072,49.769814528,40.6757664,28.600319808000002,24.588861696
2018-01-01 09:00:00,MATCH_noBD,34.915077504,47.968328448,66.513875328,57.771787968,56.93793984,52.588347264,55.821262464,54.208464768,38.174222015999995,32.188042368,25.267367231999998
2018-01-01 10:00:00,MATCH_noBD,46.878083712,51.891135552,67.68565459199999,59.303051136,57.148790976,55.109614463999996,57.132118080000005,54.074268288,38.337291072,33.479785152000005,27.24696864
2018-01-01 11:00:00,MATCH_noBD,58.412067840000006,57.149197631999996,65.80954713599999,59.313014208,57.43914336,57.084336,57.321619776,51.460080192,41.1078384,36.20966688,28.974849984
2018-01-01 12:00:00,MATCH_noBD,60.958751039999996,58.320163584,67.44572755200001,58.871385792,54.744844031999996,55.693775808000005,58.528778112,47.100524543999995,43.604096256,47.735517888,30.975190848
2018-01-01 13:00:00,MATCH_noBD,61.22816064,57.465779327999996,66.09278304,54.050885568000005,45.181921536,49.658390784,58.309387199999996,47.750767488,45.31367808,54.628540416,33.803889984
2018-01-01 14:00:00,MATCH_noBD,59.768062272,56.904390719999995,65.186143488,46.283755968,28.998639360000002,38.703891456,57.08636928,49.45648608,47.908346688,56.099211839999995,35.241215616
2018-01-01 15:00:00,MATCH_noBD,58.404544703999996,54.146246399999995,64.13168448,38.557698624,12.861309312,27.40251456,52.423244927999995,51.390338688,50.354992511999995,56.046549887999994,34.67555711999999
2018-01-01 16:00:00,MATCH_noBD,56.386717632,51.517418688,63.194952384000004,31.982071104,1.2246445439999998,15.514129727999999,43.726703040000004,53.173118591999994,53.091787392,54.6901488,32.674606272
2018-01-01 17:00:00,MATCH_noBD,53.185318271999996,48.989035007999995,62.01097344,26.072546112,0.14131296000000002,3.755061504,32.796806399999994,52.109103168,54.718818048,52.890492672,30.903619392
2018-01-01 18:00:00,MATCH_noBD,49.566689856,46.204458048,60.278415552,19.365162048000002,1.3515212159999999,0.031109183999999998,19.700653248,47.91322656,55.936142784,50.736029183999996,28.655828352
2018-01-01 19:00:00,MATCH_noBD,47.00740032,44.071750656,60.398379072,19.829969856,15.070874688,0.313938432,16.106017536,46.106250624,56.377161216,48.037663296,28.001722175999998
2018-01-01 20:00:00,MATCH_noBD,44.977576895999995,42.041927232,60.887179584,30.01222944,39.69369216,7.6660755840000006,13.031494848,46.273996223999994,56.825296128000005,45.016005888,27.32118336
2018-01-01 21:00:00,MATCH_noBD,42.959953152,40.263823871999996,61.208234496,36.74848608,47.215811519999995,28.816457472,6.630729408,43.899125184,57.937093632,42.588269567999994,26.017444224
2018-01-01 22:00:00,MATCH_noBD,41.277617279999994,39.698368704,59.945364288,19.518471360000003,45.981813888,37.594330559999996,0.5654551680000001,40.755267648,59.168854656,41.085878976000004,23.709671424
2018-01-01 23:00:00,MATCH_noBD,38.332411199999996,40.232714687999994,57.731122368,15.90228288,46.882760256,39.393986688,4.847949504,39.010510079999996,59.14506528,40.141623744,21.474080064
2018-01-02 00:00:00,MATCH_noBD,34.167643776000006,40.78149696,55.349134848,25.368014591999998,46.964091456,39.415539456000005,16.046035776,39.945208896000004,57.6231552,39.180695616,19.41070752
2018-01-02 01:00:00,MATCH_noBD,30.208644288000002,40.302252864,53.58302784,28.155031488,47.594408255999994,40.393343808,21.735153216,42.521171328,55.123847424000004,38.056901759999995,19.595126016
2018-01-02 02:00:00,MATCH_noBD,27.112568832,39.152026368,51.24170592,27.833773248,46.427305536,40.386024,23.35018752,44.709183936,54.941665536,36.8227008,20.512948608
2018-01-02 03:00:00,MATCH_noBD,25.236258048,38.085571008,49.077686016,28.742242752,45.00868608,39.080251584,23.144216256,46.106250624,53.441511552,35.401641408,20.201450112
2018-01-02 04:00:00,MATCH_noBD,22.533012288000002,37.01687904,48.708645696,31.311088704,46.70789817599999,39.017829887999994,26.868168576,46.487287296,48.26295072,32.957232192,18.909707328
2018-01-02 05:00:00,MATCH_noBD,19.478619072,35.93212416,47.401246656,30.77979264,49.670590464,40.918946688,30.674468735999998,45.512736192,45.508059648,29.346940223999997,17.760294144
2018-01-02 06:00:00,MATCH_noBD,16.899200064,33.9710256,45.097540416,25.806593088,49.410940608000004,41.879061504000006,29.326810752,43.443873792,44.529441984,23.867860608,16.475057856
